,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_address,location_city,location_state,location_type,location_zip,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
44,,NYPD,New York City Police Department,1009330025,MANHATTAN,,,NEW YORK,2020-03-19T02:40:07.000,06 MANHATTAN,Noise - Residential,2020-03-19T00:19:49.000,MOUNT CARMEL PLACE,1 AVENUE,Banging/Pounding,,,344 EAST   28 STREET,10016,MOUNT CARMEL PLACE,1 AVENUE,EAST   28 STREET,40.740295354643706,"{'type': 'Point', 'coordinates': [-73.97695165980414, 40.740295354643706]}",,,,,,-73.97695165980414,PHONE,MANHATTAN,Unspecified,2020-03-19T06:40:10.000,The Police Department responded to the complaint but officers were unable to gain entry into the pre,,Closed,EAST   28 STREET,,,45854460,,990637,208987
45,,NYPD,New York City Police Department,3070550013,BROOKLYN,,,BROOKLYN,2020-03-19T12:05:57.000,13 BROOKLYN,Noise - Residential,2020-03-19T00:19:59.000,MERMAID AVENUE,SURF AVENUE,Banging/Pounding,,,2970 WEST   24 STREET,11224,MERMAID AVENUE,SURF AVENUE,WEST   24 STREET,40.574133821538894,"{'type': 'Point', 'coordinates': [-73.99081007810318, 40.574133821538894]}",,,,Residential Building/House,,-73.99081007810318,PHONE,BROOKLYN,Unspecified,2020-03-19T16:06:01.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST   24 STREET,,,45851694,,986803,148449
46,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,,Unspecified MANHATTAN,Street Light Condition,2020-03-19T00:20:00.000,,,Street Light Out,,,,,2 AVE,96 ST E,,,,,,,,,,UNKNOWN,MANHATTAN,Unspecified,2020-03-19T00:20:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Assigned,,,,45856734,,,
47,,NYPD,New York City Police Department,3014660018,BROOKLYN,,,BROOKLYN,2020-03-19T02:28:20.000,16 BROOKLYN,Noise - Residential,2020-03-19T00:20:26.000,RALPH AVENUE,HOWARD AVENUE,Banging/Pounding,,,1686 PARK PLACE,11233,RALPH AVENUE,HOWARD AVENUE,PARK PLACE,40.671841091371064,"{'type': 'Point', 'coordinates': [-73.92138729456691, 40.671841091371064]}",,,,,,-73.92138729456691,PHONE,BROOKLYN,Unspecified,2020-03-19T06:28:25.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,PARK PLACE,,,45856922,,1006057,184056
48,,NYPD,New York City Police Department,4119860009,QUEENS,,,JAMAICA,2020-03-19T11:15:02.000,12 QUEENS,Noise - Residential,2020-03-19T00:20:46.000,142 STREET,143 STREET,Loud Music/Party,,,142-20 115 AVENUE,11436,142 STREET,143 STREET,115 AVENUE,40.68241070392332,"{'type': 'Point', 'coordinates': [-73.80055794796704, 40.68241070392332]}",,,,Residential Building/House,,-73.80055794796704,ONLINE,QUEENS,Unspecified,2020-03-19T15:15:09.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,115 AVENUE,,,45856010,,1039566,187960
49,,NYPD,New York City Police Department,3087960173,BROOKLYN,,,BROOKLYN,2020-03-19T06:56:51.000,15 BROOKLYN,Abandoned Vehicle,2020-03-19T00:21:43.000,LAKE AVENUE,HARING STREET,With License Plate,,,3043 EMMONS AVENUE,11235,LAKE AVENUE,HARING STREET,EMMONS AVENUE,40.58396532883287,"{'type': 'Point', 'coordinates': [-73.93710834611772, 40.58396532883287]}",,,,Street/Sidewalk,,-73.93710834611772,MOBILE,BROOKLYN,Unspecified,2020-03-19T10:56:52.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EMMONS AVENUE,,,45853682,,1001719,152037
50,,NYPD,New York City Police Department,4120850061,QUEENS,,,JAMAICA,2020-03-19T11:19:57.000,12 QUEENS,Abandoned Vehicle,2020-03-19T00:21:46.000,134 AVENUE,135 AVENUE,With License Plate,,,134-10 140 STREET,11436,134 AVENUE,135 AVENUE,140 STREET,40.66843859129212,"{'type': 'Point', 'coordinates': [-73.79831070749735, 40.66843859129212]}",,,,Street/Sidewalk,,-73.79831070749735,ONLINE,QUEENS,Unspecified,2020-03-19T15:20:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,140 STREET,,,45851574,,1040201,182871
51,,NYPD,New York City Police Department,2032140005,BRONX,,,BRONX,2020-03-19T06:53:47.000,07 BRONX,Noise - Residential,2020-03-19T00:21:59.000,WEST  190 STREET,WEST  192 STREET,Banging/Pounding,,,2512 UNIVERSITY AVENUE,10468,WEST  190 STREET,WEST  192 STREET,UNIVERSITY AVENUE,40.865685364854315,"{'type': 'Point', 'coordinates': [-73.90303395037606, 40.865685364854315]}",,,,Residential Building/House,,-73.90303395037606,ONLINE,BRONX,Unspecified,2020-03-19T10:53:52.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,UNIVERSITY AVENUE,,,45853753,,1011070,254685
52,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,2020-03-19T00:35:00.000,Unspecified MANHATTAN,Street Light Condition,2020-03-19T00:22:00.000,,,Street Light Out,,,,,1 AVE,94 ST E,,,,,,,,,,UNKNOWN,MANHATTAN,Unspecified,2020-03-19T00:35:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,45853189,,,
53,,NYPD,New York City Police Department,2032180024,BRONX,,,BRONX,2020-03-19T06:52:28.000,07 BRONX,Noise - Residential,2020-03-19T00:22:30.000,WEST  183 STREET,WEST FORDHAM ROAD,Loud Music/Party,,,2316 ANDREWS AVENUE,10468,WEST  183 STREET,WEST FORDHAM ROAD,ANDREWS AVENUE,40.861793923593574,"{'type': 'Point', 'coordinates': [-73.9070272206665, 40.861793923593574]}",,,,Residential Building/House,,-73.9070272206665,ONLINE,BRONX,Unspecified,2020-03-19T10:52:32.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,ANDREWS AVENUE,,,45851753,,1009967,253266
54,,NYPD,New York City Police Department,1016720001,MANHATTAN,,,NEW YORK,2020-03-19T03:49:31.000,11 MANHATTAN,Noise - Residential,2020-03-19T00:22:55.000,EAST  100 STREET,EAST  101 STREET,Loud Music/Party,,,1952 2 AVENUE,10029,EAST  100 STREET,EAST  101 STREET,2 AVENUE,40.787104349333745,"{'type': 'Point', 'coordinates': [-73.94500187432251, 40.787104349333745]}",,,,Residential Building/House,,-73.94500187432251,ONLINE,MANHATTAN,Unspecified,2020-03-19T07:49:37.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,2 AVENUE,,,45855585,,999480,226045
55,,DOHMH,Department of Health and Mental Hygiene,2032990013,BRONX,,,BRONX,,07 BRONX,Rodent,2020-03-19T00:23:16.000,EAST  201 STREET,EAST MOSHOLU PARKWAY SOUTH,Mouse Sighting,,,3026 BAINBRIDGE AVENUE,10458,EAST  201 STREET,EAST MOSHOLU PARKWAY SOUTH,BAINBRIDGE AVENUE,40.87200675900803,"{'type': 'Point', 'coordinates': [-73.88272210618928, 40.87200675900803]}",,,,3+ Family Apt. Building,,-73.88272210618928,MOBILE,BRONX,Unspecified,,,,In Progress,BAINBRIDGE AVENUE,,,45851479,,1016685,256995
56,,NYPD,New York City Police Department,1008840048,MANHATTAN,,,NEW YORK,2020-03-19T02:38:44.000,06 MANHATTAN,Noise - Residential,2020-03-19T00:23:17.000,LEXINGTON AVENUE,3 AVENUE,Loud Music/Party,,,154 EAST   29 STREET,10016,LEXINGTON AVENUE,3 AVENUE,EAST   29 STREET,40.74298875626896,"{'type': 'Point', 'coordinates': [-73.98137870003814, 40.74298875626896]}",,,,Residential Building/House,,-73.98137870003814,ONLINE,MANHATTAN,Unspecified,2020-03-19T06:38:46.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST   29 STREET,,,45851754,,989410,209968
57,,NYPD,New York City Police Department,3013790046,BROOKLYN,,,BROOKLYN,2020-03-19T04:25:58.000,08 BROOKLYN,Noise - Residential,2020-03-19T00:23:38.000,UTICA AVENUE,ROCHESTER AVENUE,Loud Music/Party,,,1503 ST JOHNS PLACE,11213,UTICA AVENUE,ROCHESTER AVENUE,ST JOHNS PLACE,40.6704430189975,"{'type': 'Point', 'coordinates': [-73.92828863513394, 40.6704430189975]}",,,,,,-73.92828863513394,PHONE,BROOKLYN,Unspecified,2020-03-19T08:26:04.000,The Police Department responded to the complaint but officers were unable to gain entry into the pre,,Closed,ST JOHNS PLACE,,,45853085,,1004143,183545
58,ADDRESS,DEP,Department of Environmental Protection,1018267502,MANHATTAN,,,NEW YORK,2020-03-19T06:50:00.000,10 MANHATTAN,Noise,2020-03-19T00:24:00.000,ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,Noise: Construction Before/After Hours (NM1),,N/A,220 WEST  111 STREET,10026,,,,40.80039895878331,"{'type': 'Point', 'coordinates': [-73.95574710449517, 40.80039895878331]}",,,,,,-73.95574710449517,ONLINE,MANHATTAN,Unspecified,2020-03-19T06:50:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,WEST  111 STREET,,,45858160,,996502,230887
59,,NYPD,New York City Police Department,3032580022,BROOKLYN,,,BROOKLYN,2020-03-19T03:39:48.000,04 BROOKLYN,Noise - Residential,2020-03-19T00:24:35.000,KNICKERBOCKER AVENUE,IRVING AVENUE,Loud Music/Party,,,244 STOCKHOLM STREET,11237,KNICKERBOCKER AVENUE,IRVING AVENUE,STOCKHOLM STREET,40.70139098187698,"{'type': 'Point', 'coordinates': [-73.92091245298228, 40.70139098187698]}",,,,Residential Building/House,,-73.92091245298228,ONLINE,BROOKLYN,Unspecified,2020-03-19T07:39:54.000,The Police Department responded to the complaint but officers were unable to gain entry into the pre,,Closed,STOCKHOLM STREET,,,45854466,,1006179,194822
60,,NYPD,New York City Police Department,4034730048,QUEENS,,,RIDGEWOOD,2020-03-19T03:33:16.000,05 QUEENS,Noise - Commercial,2020-03-19T00:25:31.000,68 ROAD,CATALPA AVENUE,Loud Music/Party,,,880 WOODWARD AVENUE,11385,68 ROAD,CATALPA AVENUE,WOODWARD AVENUE,40.70255096419174,"{'type': 'Point', 'coordinates': [-73.90173122128985, 40.70255096419174]}",,,,Store/Commercial,,-73.90173122128985,MOBILE,QUEENS,Unspecified,2020-03-19T07:33:19.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WOODWARD AVENUE,,,45853823,,1011497,195250
61,,NYPD,New York City Police Department,1004100002,MANHATTAN,,,NEW YORK,2020-03-19T03:03:37.000,03 MANHATTAN,Noise - Residential,2020-03-19T00:25:34.000,DELANCEY STREET,RIVINGTON STREET,Loud Music/Party,,,122 ORCHARD STREET,10002,DELANCEY STREET,RIVINGTON STREET,ORCHARD STREET,40.71951115029191,"{'type': 'Point', 'coordinates': [-73.98950936730553, 40.71951115029191]}",,,,Residential Building/House,,-73.98950936730553,MOBILE,MANHATTAN,Unspecified,2020-03-19T07:03:43.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,ORCHARD STREET,,,45850331,,987158,201414
62,,NYPD,New York City Police Department,1011540101,MANHATTAN,,,NEW YORK,2020-03-19T01:20:42.000,07 MANHATTAN,Noise - Residential,2020-03-19T00:25:38.000,AMSTERDAM AVENUE,WEST END AVENUE,Banging/Pounding,,,247 WEST   61 STREET,10023,AMSTERDAM AVENUE,WEST END AVENUE,WEST   61 STREET,40.77213056631355,"{'type': 'Point', 'coordinates': [-73.98776810628831, 40.77213056631355]}",,,,,,-73.98776810628831,PHONE,MANHATTAN,Unspecified,2020-03-19T05:20:49.000,The Police Department responded to the complaint but officers were unable to gain entry into the pre,,Closed,WEST   61 STREET,,,45854457,,987638,220585
63,,NYPD,New York City Police Department,,MANHATTAN,,,,2020-03-19T01:24:27.000,Unspecified MANHATTAN,Noise - Vehicle,2020-03-19T00:25:52.000,ADAM CLAYTON POWELL BOULEVARD,FREDRICK DOUGLASS BOULEVARD,Engine Idling,,,WEST  111 STREET,10026,ADAM CLAYTON POWELL BOULEVARD,FREDRICK DOUGLASS BOULEVARD,,,,,,,,,,PHONE,MANHATTAN,Unspecified,2020-03-19T05:24:29.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,WEST  111 STREET,,,45854483,,,
64,,DOHMH,Department of Health and Mental Hygiene,3020160009,BROOKLYN,,,BROOKLYN,,03 BROOKLYN,Rodent,2020-03-19T00:26:34.000,FULTON STREET,LEFFERTS PLACE,Rat Sighting,,,557 CLASSON AVENUE,11238,FULTON STREET,LEFFERTS PLACE,CLASSON AVENUE,40.681601685654364,"{'type': 'Point', 'coordinates': [-73.95854445371326, 40.681601685654364]}",,,,Commercial Building,,-73.95854445371326,MOBILE,BROOKLYN,Unspecified,,,,In Progress,CLASSON AVENUE,,,45850843,,995748,187605
65,ADDRESS,DEP,Department of Environmental Protection,1018267502,MANHATTAN,,,NEW YORK,2020-03-19T06:50:00.000,10 MANHATTAN,Noise,2020-03-19T00:27:00.000,ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,Noise: Construction Before/After Hours (NM1),,N/A,220 WEST  111 STREET,10026,,,,40.80039895878331,"{'type': 'Point', 'coordinates': [-73.95574710449517, 40.80039895878331]}",,,,,,-73.95574710449517,PHONE,MANHATTAN,Unspecified,2020-03-19T06:50:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,WEST  111 STREET,,,45857234,,996502,230887
66,,NYPD,New York City Police Department,2031690045,BRONX,,,BRONX,2020-03-19T01:55:48.000,05 BRONX,Noise - Residential,2020-03-19T00:27:01.000,EAST BURNSIDE AVENUE,EAST  180 STREET,Banging/Pounding,,,2087 CRESTON AVENUE,10453,EAST BURNSIDE AVENUE,EAST  180 STREET,CRESTON AVENUE,40.85375489549983,"{'type': 'Point', 'coordinates': [-73.90392612283449, 40.85375489549983]}",,,,Residential Building/House,,-73.90392612283449,PHONE,BRONX,Unspecified,2020-03-19T05:55:51.000,The Police Department responded to the complaint but officers were unable to gain entry into the pre,,Closed,CRESTON AVENUE,,,45854917,,1010828,250338
67,,NYPD,New York City Police Department,,MANHATTAN,,,,2020-03-19T00:44:37.000,08 MANHATTAN,Noise - Vehicle,2020-03-19T00:27:59.000,3 AVENUE,EAST   96 STREET,Engine Idling,,,3 AVENUE,10128,3 AVENUE,EAST   96 STREET,,40.785193255711675,"{'type': 'Point', 'coordinates': [-73.94933312250613, 40.785193255711675]}",,,,Street/Sidewalk,,-73.94933312250613,PHONE,MANHATTAN,Unspecified,2020-03-19T04:44:41.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,3 AVENUE,,,45850882,,998281,225348
68,,NYPD,New York City Police Department,1022370043,MANHATTAN,,,NEW YORK,2020-03-19T04:21:33.000,12 MANHATTAN,Noise - Residential,2020-03-19T00:29:32.000,BROADWAY,COOPER STREET,Loud Music/Party,,,682 ACADEMY STREET,10034,BROADWAY,COOPER STREET,ACADEMY STREET,40.86696731051655,"{'type': 'Point', 'coordinates': [-73.92541931154855, 40.86696731051655]}",,,,Residential Building/House,,-73.92541931154855,MOBILE,MANHATTAN,Unspecified,2020-03-19T08:21:36.000,The Police Department responded to the complaint but officers were unable to gain entry into the pre,,Closed,ACADEMY STREET,,,45851032,,1004878,255146
69,,NYPD,New York City Police Department,3072450034,BROOKLYN,,,BROOKLYN,2020-03-19T03:42:44.000,13 BROOKLYN,Noise - Street/Sidewalk,2020-03-19T00:29:55.000,BRIGHTON    7 STREET,BRIGHTON    8 STREET,Loud Talking,,,637 BANNER AVENUE,11235,BRIGHTON    7 STREET,BRIGHTON    8 STREET,BANNER AVENUE,40.58321047357196,"{'type': 'Point', 'coordinates': [-73.9620472674295, 40.58321047357196]}",,,,Street/Sidewalk,,-73.9620472674295,MOBILE,BROOKLYN,Unspecified,2020-03-19T07:42:50.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BANNER AVENUE,,,45854479,,994792,151758
70,ADDRESS,DEP,Department of Environmental Protection,1008980039,MANHATTAN,,,NEW YORK,2020-03-19T02:05:00.000,06 MANHATTAN,Water System,2020-03-19T00:30:00.000,3 AVE,2 AVE,Dirty Water (WE),,,230 EAST   18 STREET,10003,,,,40.735435667926,"{'type': 'Point', 'coordinates': [-73.98454895974834, 40.735435667926]}",,,,,,-73.98454895974834,ONLINE,MANHATTAN,Unspecified,2020-03-19T02:05:00.000,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,,Closed,EAST   18 STREET,,,45860157,,988532,207216
71,ADDRESS,DEP,Department of Environmental Protection,1010080008,MANHATTAN,,,NEW YORK,,05 MANHATTAN,Noise,2020-03-19T00:30:00.000,6 1/2 AVE,7 AVE,Noise: Private Carting Noise (NQ1),,N/A,145 WEST   55 STREET,10019,,,,40.7638870522965,"{'type': 'Point', 'coordinates': [-73.98016353684847, 40.7638870522965]}",,,,,,-73.98016353684847,PHONE,MANHATTAN,Unspecified,2020-03-19T22:00:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,WEST   55 STREET,,,45856965,,989745,217582
72,,NYPD,New York City Police Department,4120510020,QUEENS,,,JAMAICA,2020-03-19T00:36:05.000,12 QUEENS,Noise - Residential,2020-03-19T00:30:43.000,125 AVENUE,ROCKAWAY BOULEVARD,Loud Music/Party,,,125-60 SUTPHIN BOULEVARD,11434,125 AVENUE,ROCKAWAY BOULEVARD,SUTPHIN BOULEVARD,40.673828574471,"{'type': 'Point', 'coordinates': [-73.78870498311142, 40.673828574471]}",,,,Residential Building/House,,-73.78870498311142,ONLINE,QUEENS,Unspecified,2020-03-19T04:36:11.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,SUTPHIN BOULEVARD,,,45854951,,1042861,184841
73,ADDRESS,DOB,Department of Buildings,1010350058,MANHATTAN,,,NEW YORK,2020-03-19T00:30:54.000,04 MANHATTAN,Building/Use,2020-03-19T00:30:54.000,,,Illegal Conversion Of Residential Building/Space,,,356 WEST   45 STREET,10036,,,,40.759809634283734,"{'type': 'Point', 'coordinates': [-73.98995784132057, 40.759809634283734]}",,,,,,-73.98995784132057,UNKNOWN,MANHATTAN,Unspecified,2020-03-19T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,WEST   45 STREET,,,45859255,,987032,216096
74,INTERSECTION,DEP,Department of Environmental Protection,,MANHATTAN,,,NEW YORK,,04 MANHATTAN,Noise,2020-03-19T00:31:00.000,,,Noise: Construction Before/After Hours (NM1),,N/A,,10001,WEST 35 STREET,10 AVENUE,,40.75525104325968,"{'type': 'Point', 'coordinates': [-73.99866089651414, 40.75525104325968]}",,,,,,-73.99866089651414,PHONE,MANHATTAN,Unspecified,2020-03-19T22:00:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,,,,45863333,,984621,214435
75,ADDRESS,DEP,Department of Environmental Protection,1004480001,MANHATTAN,,,NEW YORK,2020-03-19T00:35:00.000,03 MANHATTAN,Water System,2020-03-19T00:33:00.000,2 AVE,1 AVE,Hydrant Running (WC3),,,301 EAST    6 STREET,10003,,,,40.7272594726805,"{'type': 'Point', 'coordinates': [-73.98817682238645, 40.7272594726805]}",,,,,,-73.98817682238645,ONLINE,MANHATTAN,Unspecified,2020-03-19T00:35:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,EAST    6 STREET,,,45863431,,987527,204237
76,,NYPD,New York City Police Department,,QUEENS,,,ASTORIA,2020-03-19T06:08:00.000,01 QUEENS,Noise - Street/Sidewalk,2020-03-19T00:34:40.000,33 STREET,34 STREET,Loud Music/Party,,,33-27 30 AVENUE,11103,33 STREET,34 STREET,30 AVENUE,40.7660317326722,"{'type': 'Point', 'coordinates': [-73.91950720290419, 40.7660317326722]}",,,,,,-73.91950720290419,PHONE,QUEENS,Unspecified,2020-03-19T10:08:03.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,30 AVENUE,,,45856717,,1006547,218373
